Input.index,WorkerId,Input.English,Input.Arabic,Answer.translation
371,A5LL8EKITZLQ0,معدل التسرب,dropout rate,معدل الإلغاء
371,A5LL8EKITZLQ0,نسبة الإسقاط,dropout ratio,نسبة الإلغاء
371,A5LL8EKITZLQ0,التجزئة المزدوجة,dual decomposition,التحليل الثنائي
371,A5LL8EKITZLQ0,نموذج المشفر المزدوج,dual encoder model,نموذج التشفير الثنائي
372,A155OW7UP21THF,المعيار المزدوج,dual norm,المعيار المزدوج
372,A155OW7UP21THF,الهدف المزدوج,dual objective,الهدف المزدوج
372,A155OW7UP21THF,مشكلة التحسين الثنائية,dual optimization problem,مشكلة التحسين المزدوج
372,A155OW7UP21THF,المعلمة المزدوجة,dual parameter,البارامتر المزدوج
372,A155OW7UP21THF,المشكلة المزدوجة,dual problem,المشكلة المزدوجة
372,A1WPT6LLCRWMDY,المعيار المزدوج,dual norm,المعيار الثنائي
372,A1WPT6LLCRWMDY,الهدف المزدوج,dual objective,الهدف الثنائي
372,A1WPT6LLCRWMDY,مشكلة التحسين الثنائية,dual optimization problem,مشكلة التحسين الثنائي
372,A1WPT6LLCRWMDY,المعلمة المزدوجة,dual parameter,البارامتر الثنائي
372,A1WPT6LLCRWMDY,المشكلة المزدوجة,dual problem,المشكلة الثنائية
372,A1YA58RRBN7NI4,المعيار المزدوج,dual norm,النورم الثنائي
372,A1YA58RRBN7NI4,الهدف المزدوج,dual objective,الهدف الثنائي
372,A1YA58RRBN7NI4,مشكلة التحسين الثنائية,dual optimization problem,مشكلة التحسين الثنائي
372,A1YA58RRBN7NI4,المعلمة المزدوجة,dual parameter,المعلمة الثنائية
372,A1YA58RRBN7NI4,المشكلة المزدوجة,dual problem,المشكلة الثنائية
372,A2OTFVI83FT0QL,المعيار المزدوج,dual norm,القاعدة المزدوجة
372,A2OTFVI83FT0QL,الهدف المزدوج,dual objective,الهدف المزدوج
372,A2OTFVI83FT0QL,مشكلة التحسين الثنائية,dual optimization problem,مشكلة التحسين المزدوج
372,A2OTFVI83FT0QL,المعلمة المزدوجة,dual parameter,البارامتر المزدوج
372,A2OTFVI83FT0QL,المشكلة المزدوجة,dual problem,المشكلة المزدوجة
372,A33S3NQJEHPOMN,المعيار المزدوج,dual norm,المعيار الثنائي
372,A33S3NQJEHPOMN,الهدف المزدوج,dual objective,الهدف الثنائي
372,A33S3NQJEHPOMN,مشكلة التحسين الثنائية,dual optimization problem,مشكلة التحسين الثنائية
372,A33S3NQJEHPOMN,المعلمة المزدوجة,dual parameter,المعامل الثنائي
372,A33S3NQJEHPOMN,المشكلة المزدوجة,dual problem,المشكلة الثنائية
372,A3A6RGC6U41CM5,المعيار المزدوج,dual norm,المعيار الثنائي
372,A3A6RGC6U41CM5,الهدف المزدوج,dual objective,الهدف الثنائي
372,A3A6RGC6U41CM5,مشكلة التحسين الثنائية,dual optimization problem,مشكلة التحسين الثنائية
372,A3A6RGC6U41CM5,المعلمة المزدوجة,dual parameter,المعامل الثنائي
372,A3A6RGC6U41CM5,المشكلة المزدوجة,dual problem,المشكلة الثنائية
372,A5LL8EKITZLQ0,المعيار المزدوج,dual norm,القاعدة المزدوجة
372,A5LL8EKITZLQ0,الهدف المزدوج,dual objective,الهدف المزدوج
372,A5LL8EKITZLQ0,مشكلة التحسين الثنائية,dual optimization problem,مشكلة التحسين المزدوجة
372,A5LL8EKITZLQ0,المعلمة المزدوجة,dual parameter,المعلمة المزدوجة
372,A5LL8EKITZLQ0,المشكلة المزدوجة,dual problem,المشكلة المزدوجة
372,AMDP4QV7L82Q,المعيار المزدوج,dual norm,المعيار الثنائي
372,AMDP4QV7L82Q,الهدف المزدوج,dual objective,الهدف الثنائي
372,AMDP4QV7L82Q,مشكلة التحسين الثنائية,dual optimization problem,مشكلة التحسين الثنائية
372,AMDP4QV7L82Q,المعلمة المزدوجة,dual parameter,المعلمة الثنائية
372,AMDP4QV7L82Q,المشكلة المزدوجة,dual problem,المشكلة الثنائية
373,A155OW7UP21THF,البرنامج المزدوج,dual program,البرنامج الثنائي
373,A155OW7UP21THF,الحل الثنائي,dual solution,الحل الثنائي
373,A155OW7UP21THF,المتغير المزدوج,dual variable,المتغير الثنائي
373,A155OW7UP21THF,"""فجوة الثنائية""",duality gap,فجوة الثنائيات
373,A155OW7UP21THF,شبكة بيزية ديناميكية,dynamic Bayesian network,الشبكة البايزية الديناميكية
373,A1WPT6LLCRWMDY,البرنامج المزدوج,dual program,البرنامج الثنائي
373,A1WPT6LLCRWMDY,الحل الثنائي,dual solution,الحل الثنائي
373,A1WPT6LLCRWMDY,المتغير المزدوج,dual variable,المتغير الثنائي
373,A1WPT6LLCRWMDY,"""فجوة الثنائية""",duality gap,فجوة الثنائية
373,A1WPT6LLCRWMDY,شبكة بيزية ديناميكية,dynamic Bayesian network,شبكة بايزية ديناميكية
373,A1YA58RRBN7NI4,البرنامج المزدوج,dual program,المتنبئ
373,A1YA58RRBN7NI4,الحل الثنائي,dual solution,المتنبئ
373,A1YA58RRBN7NI4,المتغير المزدوج,dual variable,المتنبئ
373,A1YA58RRBN7NI4,"""فجوة الثنائية""",duality gap,المتنبئ
373,A1YA58RRBN7NI4,شبكة بيزية ديناميكية,dynamic Bayesian network,المتنبئ
373,A2OTFVI83FT0QL,البرنامج المزدوج,dual program,البرنامج المزدوج
373,A2OTFVI83FT0QL,الحل الثنائي,dual solution,الحل المزدوج
373,A2OTFVI83FT0QL,المتغير المزدوج,dual variable,المتغير المزدوج
373,A2OTFVI83FT0QL,"""فجوة الثنائية""",duality gap,فجوة الازدواجية
373,A2OTFVI83FT0QL,شبكة بيزية ديناميكية,dynamic Bayesian network,الشبكة البايزية الديناميكية
373,A33S3NQJEHPOMN,البرنامج المزدوج,dual program,البرنامج الثنائي
373,A33S3NQJEHPOMN,الحل الثنائي,dual solution,الحل الثنائي
373,A33S3NQJEHPOMN,المتغير المزدوج,dual variable,المتغير الثنائي
373,A33S3NQJEHPOMN,"""فجوة الثنائية""",duality gap,فجوة الثنائية
373,A33S3NQJEHPOMN,شبكة بيزية ديناميكية,dynamic Bayesian network,الشبكة البايزية الديناميكية
373,A3EBN8D8YBZ205,البرنامج المزدوج,dual program,البرنامج الثنائي
373,A3EBN8D8YBZ205,الحل الثنائي,dual solution,الحل الثنائي
373,A3EBN8D8YBZ205,المتغير المزدوج,dual variable,المتغير الثنائي
373,A3EBN8D8YBZ205,"""فجوة الثنائية""",duality gap,فجوة الثنائية
373,A3EBN8D8YBZ205,شبكة بيزية ديناميكية,dynamic Bayesian network,شبكة بايزية ديناميكية
373,A3HDXVNO786Z0L,البرنامج المزدوج,dual program,البرنامج الثنائي
373,A3HDXVNO786Z0L,الحل الثنائي,dual solution,الحل الثنائي
373,A3HDXVNO786Z0L,المتغير المزدوج,dual variable,المتغير الثنائي
373,A3HDXVNO786Z0L,"""فجوة الثنائية""",duality gap,فجوة الثنائية
373,A3HDXVNO786Z0L,شبكة بيزية ديناميكية,dynamic Bayesian network,شبكة بايزي ديناميكية
373,A5LL8EKITZLQ0,البرنامج المزدوج,dual program,برنامج مزدوج
373,A5LL8EKITZLQ0,الحل الثنائي,dual solution,حل مزدوج
373,A5LL8EKITZLQ0,المتغير المزدوج,dual variable,متغير مزدوج
373,A5LL8EKITZLQ0,"""فجوة الثنائية""",duality gap,فجوة الازدواجية
373,A5LL8EKITZLQ0,شبكة بيزية ديناميكية,dynamic Bayesian network,شبكة بايزيانية ديناميكية
373,AMDP4QV7L82Q,البرنامج المزدوج,dual program,برنامج مزدوج
373,AMDP4QV7L82Q,الحل الثنائي,dual solution,حل مزدوج
373,AMDP4QV7L82Q,المتغير المزدوج,dual variable,متغير مزدوج
373,AMDP4QV7L82Q,"""فجوة الثنائية""",duality gap,فجوة الازدواجية
373,AMDP4QV7L82Q,شبكة بيزية ديناميكية,dynamic Bayesian network,شبكة بايزية ديناميكية
374,A155OW7UP21THF,النموذج الديناميكي,dynamic model,نموذج ديناميكي
374,A155OW7UP21THF,خوارزمية البرمجة الديناميكية,dynamic programming algorithm,خوارزمية البرمجة الديناميكية
374,A155OW7UP21THF,تشويه الزمن الديناميكي,dynamic time warping,تشويه الوقت الديناميكي
374,A155OW7UP21THF,نموذج ديناميكي,dynamical model,نموذج ديناميكي
374,A155OW7UP21THF,نظام ديناميكي,dynamical system,نظام ديناميكي
374,A1WPT6LLCRWMDY,النموذج الديناميكي,dynamic model,النموذج الديناميكي
374,A1WPT6LLCRWMDY,خوارزمية البرمجة الديناميكية,dynamic programming algorithm,خوارزمية البرمجة الديناميكية
374,A1WPT6LLCRWMDY,تشويه الزمن الديناميكي,dynamic time warping,التشويه الزمني الديناميكي
374,A1WPT6LLCRWMDY,نموذج ديناميكي,dynamical model,النموذج الديناميكي
374,A1WPT6LLCRWMDY,نظام ديناميكي,dynamical system,النظام الديناميكي
374,A1YA58RRBN7NI4,النموذج الديناميكي,dynamic model,النموذج الديناميكي
374,A1YA58RRBN7NI4,خوارزمية البرمجة الديناميكية,dynamic programming algorithm,خوارزمية البرمجة الديناميكية
374,A1YA58RRBN7NI4,تشويه الزمن الديناميكي,dynamic time warping,تشويه الزمن الديناميكي
374,A1YA58RRBN7NI4,نموذج ديناميكي,dynamical model,النموذج الديناميكي
374,A1YA58RRBN7NI4,نظام ديناميكي,dynamical system,النظام الديناميكي
374,A2OTFVI83FT0QL,النموذج الديناميكي,dynamic model,النموذج الديناميكي
374,A2OTFVI83FT0QL,خوارزمية البرمجة الديناميكية,dynamic programming algorithm,خوارزمية البرمجة الديناميكية
374,A2OTFVI83FT0QL,تشويه الزمن الديناميكي,dynamic time warping,تشويه الوقت الديناميكي
374,A2OTFVI83FT0QL,نموذج ديناميكي,dynamical model,النموذج الديناميكي
374,A2OTFVI83FT0QL,نظام ديناميكي,dynamical system,النظام الديناميكي
374,A33S3NQJEHPOMN,النموذج الديناميكي,dynamic model,نموذج ديناميكي
374,A33S3NQJEHPOMN,خوارزمية البرمجة الديناميكية,dynamic programming algorithm,خوارزمية البرمجة الديناميكية
374,A33S3NQJEHPOMN,تشويه الزمن الديناميكي,dynamic time warping,تشويه الزمن الديناميكي
374,A33S3NQJEHPOMN,نموذج ديناميكي,dynamical model,نموذج ديناميكي
374,A33S3NQJEHPOMN,نظام ديناميكي,dynamical system,نظام ديناميكي
374,A3A6RGC6U41CM5,النموذج الديناميكي,dynamic model,النموذج الديناميكي
374,A3A6RGC6U41CM5,خوارزمية البرمجة الديناميكية,dynamic programming algorithm,خوارزمية البرمجة الديناميكية
374,A3A6RGC6U41CM5,تشويه الزمن الديناميكي,dynamic time warping,التشويه الزمني الديناميكي
374,A3A6RGC6U41CM5,نموذج ديناميكي,dynamical model,النموذج الديناميكي
374,A3A6RGC6U41CM5,نظام ديناميكي,dynamical system,النظام الديناميكي
374,A3HDXVNO786Z0L,النموذج الديناميكي,dynamic model,نموذج ديناميكي
374,A3HDXVNO786Z0L,خوارزمية البرمجة الديناميكية,dynamic programming algorithm,خوارزمية البرمجة الديناميكية
374,A3HDXVNO786Z0L,تشويه الزمن الديناميكي,dynamic time warping,تشويه الوقت الديناميكي
374,A3HDXVNO786Z0L,نموذج ديناميكي,dynamical model,نموذج ديناميكي
374,A3HDXVNO786Z0L,نظام ديناميكي,dynamical system,نظام ديناميكي
374,A5LL8EKITZLQ0,النموذج الديناميكي,dynamic model,النموذج الديناميكي
374,A5LL8EKITZLQ0,خوارزمية البرمجة الديناميكية,dynamic programming algorithm,خوارزمية البرمجة الديناميكية
374,A5LL8EKITZLQ0,تشويه الزمن الديناميكي,dynamic time warping,تطابق الزمن الديناميكي
374,A5LL8EKITZLQ0,نموذج ديناميكي,dynamical model,النموذج الديناميكي
374,A5LL8EKITZLQ0,نظام ديناميكي,dynamical system,النظام الديناميكي
375,A155OW7UP21THF,الدمج المبكر,early fusion,الدمج المبكر
375,A155OW7UP21THF,توقف مبكر,early stopping,التوقف المبكر
375,A155OW7UP21THF,مسافة نقل الأرض,earth-mover distance,مسافة ناقل الأرض
375,A155OW7UP21THF,الكشف عن الحواف,edge detection,كشف الحواف
375,A155OW7UP21THF,ميزة الحافة,edge feature,ميزة الحافة
375,A1KRZO8X16T93E,الدمج المبكر,early fusion,الدمج المبكر
375,A1KRZO8X16T93E,توقف مبكر,early stopping,الإيقاف المبكر
375,A1KRZO8X16T93E,مسافة نقل الأرض,earth-mover distance,مسافة نقل الأرض
375,A1KRZO8X16T93E,الكشف عن الحواف,edge detection,اكتشاف الحواف
375,A1KRZO8X16T93E,ميزة الحافة,edge feature,ميزة الحافة
375,A1WPT6LLCRWMDY,الدمج المبكر,early fusion,الدمج المبكر
375,A1WPT6LLCRWMDY,توقف مبكر,early stopping,التوقف المبكر
375,A1WPT6LLCRWMDY,مسافة نقل الأرض,earth-mover distance,مسافة ناقل الأرض
375,A1WPT6LLCRWMDY,الكشف عن الحواف,edge detection,كشف الحواف
375,A1WPT6LLCRWMDY,ميزة الحافة,edge feature,ميزة الحافة
375,A1YA58RRBN7NI4,الدمج المبكر,early fusion,ربط المتجهات
375,A1YA58RRBN7NI4,توقف مبكر,early stopping,ربط المتجهات
375,A1YA58RRBN7NI4,مسافة نقل الأرض,earth-mover distance,ربط المتجهات
375,A1YA58RRBN7NI4,الكشف عن الحواف,edge detection,ربط المتجهات
375,A1YA58RRBN7NI4,ميزة الحافة,edge feature,ربط المتجهات
