Input.index,WorkerId,Input.English,Input.French,Answer.translation
414,A1Q0IZUEBVL8RP,fanout,épanouissement,fanout
414,A1S9SJ5CZTZH1M,faithfulness score,score de fidélité,score de fidélité
414,A1S9SJ5CZTZH1M,false negative,faux négatif,faux négatif
414,A1S9SJ5CZTZH1M,false negative rate,taux de faux négatifs,taux de faux négatifs
414,A1S9SJ5CZTZH1M,false positive rate,taux de faux positifs,taux de faux positifs
414,A1S9SJ5CZTZH1M,fanout,épanouissement,degré de ramification
414,A2QG6WA7SYJY5Y,faithfulness score,score de fidélité,Score de fidélité
414,A2QG6WA7SYJY5Y,false negative,faux négatif,Faux négatif
414,A2QG6WA7SYJY5Y,false negative rate,taux de faux négatifs,Taux de faux négatifs
414,A2QG6WA7SYJY5Y,false positive rate,taux de faux positifs,Taux de faux positifs
414,A2QG6WA7SYJY5Y,fanout,épanouissement,Dérivation
414,AATNSR9QAYC5Q,faithfulness score,score de fidélité,score de fidélité
414,AATNSR9QAYC5Q,false negative,faux négatif,faux négatif
414,AATNSR9QAYC5Q,false negative rate,taux de faux négatifs,taux de faux négatifs
414,AATNSR9QAYC5Q,false positive rate,taux de faux positifs,taux de faux positifs
414,AATNSR9QAYC5Q,fanout,épanouissement,facteur de répartition
414,ACS6S6YQWPTZ1,faithfulness score,score de fidélité,score de fidélité
414,ACS6S6YQWPTZ1,false negative,faux négatif,faux négatif
414,ACS6S6YQWPTZ1,false negative rate,taux de faux négatifs,taux de faux négatifs
414,ACS6S6YQWPTZ1,false positive rate,taux de faux positifs,taux de faux positifs
414,ACS6S6YQWPTZ1,fanout,épanouissement,écartement
414,AHX4W473FN5US,faithfulness score,score de fidélité,score de fidélité
414,AHX4W473FN5US,false negative,faux négatif,faux négatif
414,AHX4W473FN5US,false negative rate,taux de faux négatifs,taux de faux négatifs
414,AHX4W473FN5US,false positive rate,taux de faux positifs,taux de faux positifs
414,AHX4W473FN5US,fanout,épanouissement,facteur de ramification
414,AJFSM5DLXF59T,faithfulness score,score de fidélité,score de fidélité
414,AJFSM5DLXF59T,false negative,faux négatif,faux négatif
414,AJFSM5DLXF59T,false negative rate,taux de faux négatifs,taux de faux négatifs
414,AJFSM5DLXF59T,false positive rate,taux de faux positifs,taux de faux positifs
414,AJFSM5DLXF59T,fanout,épanouissement,ramification
415,A1DEIZQB0X8KNT,fc layer,couche fc,couche fc
415,A1DEIZQB0X8KNT,feasible set,ensemble réalisable,ensemble réalisable
415,A1DEIZQB0X8KNT,feature,caractéristique,caractéristique
415,A1DEIZQB0X8KNT,feature channel,canaux de caractéristiques,canal de caractéristiques
415,A1DEIZQB0X8KNT,feature correspondence,correspondance de caractéristiques,correspondance de caractéristiques
415,A1DP3WNXZKMBVL,fc layer,couche fc,couche fc
415,A1DP3WNXZKMBVL,feasible set,ensemble réalisable,ensemble réalisable
415,A1DP3WNXZKMBVL,feature,caractéristique,fonction caractéristique
415,A1DP3WNXZKMBVL,feature channel,canaux de caractéristiques,canal caractéristique
415,A1DP3WNXZKMBVL,feature correspondence,correspondance de caractéristiques,correspondance des caractéristiques
415,A1S9SJ5CZTZH1M,fc layer,couche fc,couche fc
415,A1S9SJ5CZTZH1M,feasible set,ensemble réalisable,ensemble réalisable
415,A1S9SJ5CZTZH1M,feature,caractéristique,caractéristique
415,A1S9SJ5CZTZH1M,feature channel,canaux de caractéristiques,canal de caractéristiques
415,A1S9SJ5CZTZH1M,feature correspondence,correspondance de caractéristiques,correspondance de caractéristiques
415,A21RTAAAV3BQ1U,fc layer,couche fc,couche fc
415,A21RTAAAV3BQ1U,feasible set,ensemble réalisable,ensemble réalisable
415,A21RTAAAV3BQ1U,feature,caractéristique,caractéristique
415,A21RTAAAV3BQ1U,feature channel,canaux de caractéristiques,canal de caractéristiques
415,A21RTAAAV3BQ1U,feature correspondence,correspondance de caractéristiques,correspondance de caractéristiques
415,A2RFY9YXUWY2E1,fc layer,couche fc,couche entièrement connectée
415,A2RFY9YXUWY2E1,feasible set,ensemble réalisable,ensemble réalisable
415,A2RFY9YXUWY2E1,feature,caractéristique,caractéristique
415,A2RFY9YXUWY2E1,feature channel,canaux de caractéristiques,canal de caractéristiques
415,A2RFY9YXUWY2E1,feature correspondence,correspondance de caractéristiques,correspondance de caractéristiques
415,A3JPQAK02PUM87,fc layer,couche fc,couche fc
415,A3JPQAK02PUM87,feasible set,ensemble réalisable,ensemble faisable
415,A3JPQAK02PUM87,feature,caractéristique,caractéristique
415,A3JPQAK02PUM87,feature channel,canaux de caractéristiques,canal de caractéristiques
415,A3JPQAK02PUM87,feature correspondence,correspondance de caractéristiques,correspondance de caractéristiques
415,AATNSR9QAYC5Q,fc layer,couche fc,couche fc
415,AATNSR9QAYC5Q,feasible set,ensemble réalisable,ensemble réalisable
415,AATNSR9QAYC5Q,feature,caractéristique,caractéristique
415,AATNSR9QAYC5Q,feature channel,canaux de caractéristiques,canal de caractéristiques
415,AATNSR9QAYC5Q,feature correspondence,correspondance de caractéristiques,correspondance de caractéristiques
415,ACS6S6YQWPTZ1,fc layer,couche fc,couche fc
415,ACS6S6YQWPTZ1,feasible set,ensemble réalisable,ensemble réalisable
415,ACS6S6YQWPTZ1,feature,caractéristique,caractéristique
415,ACS6S6YQWPTZ1,feature channel,canaux de caractéristiques,canal de caractéristique
415,ACS6S6YQWPTZ1,feature correspondence,correspondance de caractéristiques,correspondance de caractéristiques
415,AHX4W473FN5US,fc layer,couche fc,couche fc
415,AHX4W473FN5US,feasible set,ensemble réalisable,ensemble faisable
415,AHX4W473FN5US,feature,caractéristique,caractéristique
415,AHX4W473FN5US,feature channel,canaux de caractéristiques,canal de caractéristiques
415,AHX4W473FN5US,feature correspondence,correspondance de caractéristiques,correspondance de caractéristiques
415,AJFSM5DLXF59T,fc layer,couche fc,couche entièrement connectée
415,AJFSM5DLXF59T,feasible set,ensemble réalisable,ensemble réalisable
415,AJFSM5DLXF59T,feature,caractéristique,caractéristique
415,AJFSM5DLXF59T,feature channel,canaux de caractéristiques,canal de caractéristiques
415,AJFSM5DLXF59T,feature correspondence,correspondance de caractéristiques,correspondance de caractéristiques
416,A14F5XX4Y4KG9P,feature count,nombre de caractéristiques,feature count: nombre de caractéristiques
416,A14F5XX4Y4KG9P,feature descriptor,descripteur de caractéristiques,feature descriptor: descripteur de caractéristiques
416,A14F5XX4Y4KG9P,feature detection,détection de caractéristiques,feature detection: détection de caractéristiques
416,A14F5XX4Y4KG9P,feature detector,détecteur de caractéristiques,feature detector: détecteur de caractéristiques
416,A14F5XX4Y4KG9P,feature dimension,dimension des caractéristiques,feature dimension: dimension des caractéristiques
416,A1DEIZQB0X8KNT,feature count,nombre de caractéristiques,nombre de caractéristiques
416,A1DEIZQB0X8KNT,feature descriptor,descripteur de caractéristiques,descripteur de caractéristiques
416,A1DEIZQB0X8KNT,feature detection,détection de caractéristiques,détection de caractéristiques
416,A1DEIZQB0X8KNT,feature detector,détecteur de caractéristiques,détecteur de caractéristiques
416,A1DEIZQB0X8KNT,feature dimension,dimension des caractéristiques,dimension des caractéristiques
416,A1DP3WNXZKMBVL,feature count,nombre de caractéristiques,compte de caractéristiques
416,A1DP3WNXZKMBVL,feature descriptor,descripteur de caractéristiques,descripteur de caractéristiques
416,A1DP3WNXZKMBVL,feature detection,détection de caractéristiques,détection de caractéristiques
416,A1DP3WNXZKMBVL,feature detector,détecteur de caractéristiques,détecteur de caractéristiques
416,A1DP3WNXZKMBVL,feature dimension,dimension des caractéristiques,dimension des caractéristiques
416,A1S9SJ5CZTZH1M,feature count,nombre de caractéristiques,nombre de caractéristiques
416,A1S9SJ5CZTZH1M,feature descriptor,descripteur de caractéristiques,descripteur de caractéristiques
416,A1S9SJ5CZTZH1M,feature detection,détection de caractéristiques,détection de caractéristiques
416,A1S9SJ5CZTZH1M,feature detector,détecteur de caractéristiques,détecteur de caractéristiques
416,A1S9SJ5CZTZH1M,feature dimension,dimension des caractéristiques,dimension des caractéristiques
416,A21RTAAAV3BQ1U,feature count,nombre de caractéristiques,nombre de caractéristiques
416,A21RTAAAV3BQ1U,feature descriptor,descripteur de caractéristiques,descripteur de caractéristiques
416,A21RTAAAV3BQ1U,feature detection,détection de caractéristiques,détection de caractéristiques
416,A21RTAAAV3BQ1U,feature detector,détecteur de caractéristiques,détecteur de caractéristiques
416,A21RTAAAV3BQ1U,feature dimension,dimension des caractéristiques,dimension des caractéristiques
416,A3JDSO90RW8ORC,feature count,nombre de caractéristiques,nombre de caractéristiques
416,A3JDSO90RW8ORC,feature descriptor,descripteur de caractéristiques,descripteur de caractéristiques
416,A3JDSO90RW8ORC,feature detection,détection de caractéristiques,détection de caractéristiques
416,A3JDSO90RW8ORC,feature detector,détecteur de caractéristiques,détecteur de caractéristiques
416,A3JDSO90RW8ORC,feature dimension,dimension des caractéristiques,dimension des caractéristiques
416,A3JPQAK02PUM87,feature count,nombre de caractéristiques,nombre de caractéristiques
416,A3JPQAK02PUM87,feature descriptor,descripteur de caractéristiques,descripteur de caractéristiques
416,A3JPQAK02PUM87,feature detection,détection de caractéristiques,détection de caractéristiques
416,A3JPQAK02PUM87,feature detector,détecteur de caractéristiques,détecteur de caractéristiques
416,A3JPQAK02PUM87,feature dimension,dimension des caractéristiques,dimension des caractéristiques
416,AATNSR9QAYC5Q,feature count,nombre de caractéristiques,nombre de caractéristiques
416,AATNSR9QAYC5Q,feature descriptor,descripteur de caractéristiques,descripteur de caractéristiques
416,AATNSR9QAYC5Q,feature detection,détection de caractéristiques,détection de caractéristiques
416,AATNSR9QAYC5Q,feature detector,détecteur de caractéristiques,détecteur de caractéristiques
416,AATNSR9QAYC5Q,feature dimension,dimension des caractéristiques,dimension des caractéristiques
416,ACS6S6YQWPTZ1,feature count,nombre de caractéristiques,nombre de caractéristiques
416,ACS6S6YQWPTZ1,feature descriptor,descripteur de caractéristiques,descripteur de caractéristiques
416,ACS6S6YQWPTZ1,feature detection,détection de caractéristiques,détection de caractéristiques
416,ACS6S6YQWPTZ1,feature detector,détecteur de caractéristiques,détecteur de caractéristiques
416,ACS6S6YQWPTZ1,feature dimension,dimension des caractéristiques,dimension des caractéristiques
416,AJFSM5DLXF59T,feature count,nombre de caractéristiques,nombre de caractéristiques
416,AJFSM5DLXF59T,feature descriptor,descripteur de caractéristiques,descripteur de caractéristiques
416,AJFSM5DLXF59T,feature detection,détection de caractéristiques,détection de caractéristiques
416,AJFSM5DLXF59T,feature detector,détecteur de caractéristiques,détecteur de caractéristiques
416,AJFSM5DLXF59T,feature dimension,dimension des caractéristiques,dimension des caractéristiques
417,A14F5XX4Y4KG9P,feature dimensionality,dimensionnalité des caractéristiques,feature dimensionality: dimensionnalité des caractéristiques
417,A14F5XX4Y4KG9P,feature embedding,Projection de caractéristiques,feature embedding: encodage des caractéristiques
417,A14F5XX4Y4KG9P,feature encoder,encodeur de caractéristiques,feature encoder: encodeur de caractéristiques
417,A14F5XX4Y4KG9P,feature engineering,ingénierie des caractéristiques,feature engineering: ingénierie des caractéristiques
417,A14F5XX4Y4KG9P,feature extraction,extraction de caractéristiques,feature extraction: extraction de caractéristiques
417,A1DEIZQB0X8KNT,feature dimensionality,dimensionnalité des caractéristiques,dimensionnalité des caractéristiques
417,A1DEIZQB0X8KNT,feature embedding,Projection de caractéristiques,encodage des caractéristiques
417,A1DEIZQB0X8KNT,feature encoder,encodeur de caractéristiques,encodeur de caractéristiques
417,A1DEIZQB0X8KNT,feature engineering,ingénierie des caractéristiques,ingénierie des caractéristiques
417,A1DEIZQB0X8KNT,feature extraction,extraction de caractéristiques,extraction de caractéristiques
417,A1DP3WNXZKMBVL,feature dimensionality,dimensionnalité des caractéristiques,dimensionalité des caractéristiques
417,A1DP3WNXZKMBVL,feature embedding,Projection de caractéristiques,intégration des caractéristiques
417,A1DP3WNXZKMBVL,feature encoder,encodeur de caractéristiques,encodeur de caractéristiques
417,A1DP3WNXZKMBVL,feature engineering,ingénierie des caractéristiques,ingénierie des caractéristiques
417,A1DP3WNXZKMBVL,feature extraction,extraction de caractéristiques,extraction de caractéristiques
417,A1Q0IZUEBVL8RP,feature dimensionality,dimensionnalité des caractéristiques,dimensionnalite caracteristique
417,A1Q0IZUEBVL8RP,feature embedding,Projection de caractéristiques,integration de fonctionnalites
417,A1Q0IZUEBVL8RP,feature encoder,encodeur de caractéristiques,encodeur de fonctionnalites
417,A1Q0IZUEBVL8RP,feature engineering,ingénierie des caractéristiques,ingenierie des fonctionnalites
417,A1Q0IZUEBVL8RP,feature extraction,extraction de caractéristiques,extraction de caracteristique
417,A1S9SJ5CZTZH1M,feature dimensionality,dimensionnalité des caractéristiques,dimensionalité des caractéristiques
417,A1S9SJ5CZTZH1M,feature embedding,Projection de caractéristiques,intégration des caractéristiques
417,A1S9SJ5CZTZH1M,feature encoder,encodeur de caractéristiques,encodeur de caractéristiques
417,A1S9SJ5CZTZH1M,feature engineering,ingénierie des caractéristiques,ingénierie des caractéristiques
417,A1S9SJ5CZTZH1M,feature extraction,extraction de caractéristiques,extraction de caractéristiques
417,A21RTAAAV3BQ1U,feature dimensionality,dimensionnalité des caractéristiques,dimensionalité des caractéristiques
417,A21RTAAAV3BQ1U,feature embedding,Projection de caractéristiques,encodage des caractéristiques
417,A21RTAAAV3BQ1U,feature encoder,encodeur de caractéristiques,encodeur de caractéristiques
417,A21RTAAAV3BQ1U,feature engineering,ingénierie des caractéristiques,ingénierie des caractéristiques
417,A21RTAAAV3BQ1U,feature extraction,extraction de caractéristiques,extraction de caractéristiques
417,A2QG6WA7SYJY5Y,feature dimensionality,dimensionnalité des caractéristiques,dimensionnalité des caractéristiques
417,A2QG6WA7SYJY5Y,feature embedding,Projection de caractéristiques,encodage des caractéristiques
417,A2QG6WA7SYJY5Y,feature encoder,encodeur de caractéristiques,encodeur de caractéristiques
417,A2QG6WA7SYJY5Y,feature engineering,ingénierie des caractéristiques,ingénierie des caractéristiques
417,A2QG6WA7SYJY5Y,feature extraction,extraction de caractéristiques,extraction des caractéristiques
417,AATNSR9QAYC5Q,feature dimensionality,dimensionnalité des caractéristiques,dimensionalité des caractéristiques
417,AATNSR9QAYC5Q,feature embedding,Projection de caractéristiques,encodage des caractéristiques
417,AATNSR9QAYC5Q,feature encoder,encodeur de caractéristiques,encodeur de caractéristiques
417,AATNSR9QAYC5Q,feature engineering,ingénierie des caractéristiques,ingénierie des caractéristiques
417,AATNSR9QAYC5Q,feature extraction,extraction de caractéristiques,extraction de caractéristiques
417,ACS6S6YQWPTZ1,feature dimensionality,dimensionnalité des caractéristiques,dimensionalité des caractéristiques
417,ACS6S6YQWPTZ1,feature embedding,Projection de caractéristiques,incorporation des caractéristiques
417,ACS6S6YQWPTZ1,feature encoder,encodeur de caractéristiques,encodeur de caractéristiques
417,ACS6S6YQWPTZ1,feature engineering,ingénierie des caractéristiques,ingénierie des caractéristiques
417,ACS6S6YQWPTZ1,feature extraction,extraction de caractéristiques,extraction de caractéristiques
417,AJFSM5DLXF59T,feature dimensionality,dimensionnalité des caractéristiques,dimensionalité des caractéristiques
417,AJFSM5DLXF59T,feature embedding,Projection de caractéristiques,embedding des caractéristiques
417,AJFSM5DLXF59T,feature encoder,encodeur de caractéristiques,encodeur de caractéristiques
417,AJFSM5DLXF59T,feature engineering,ingénierie des caractéristiques,ingénierie des caractéristiques
417,AJFSM5DLXF59T,feature extraction,extraction de caractéristiques,extraction de caractéristiques
418,A1DEIZQB0X8KNT,feature extractor,extracteur de caractéristiques,extracteur de caractéristiques
